HHID,ORIGIN_OF_TRIP,DESTINATION_OF_TRIP,TT_WALK,WALKABILITY_INDEX,TT_CYCLE,BIKEABILITY_INDEX,TT_PT,FARE_PT,WT_PT,AT_PT,AC_PT,TT_CAR,FC_CAR,PC_CAR,CC_CAR,INCOME,GENDER,AGE,CAR_OWNERSHIP,CHOSEN_MODE,AV_WALK,AV_CYCLE,AV_PT,AV_CAR
7674,3,3,29,56,17,54,34,5,12,9,3,51,2,8,3,13,0,18,1,2,1,1,1,1
7675,2,2,48,3,21,37,15,4,14,11,2,10,2,5,3,29,1,46,0,2,1,1,1,1
7676,8,7,50,76,59,3,39,2,14,25,4,42,1,6,6,33,1,59,0,2,1,1,1,1
7677,8,2,25,72,27,9,31,1,6,14,1,12,3,2,9,32,0,31,1,1,1,1,1,1
7678,1,4,50,1,20,67,13,5,6,23,5,40,3,8,7,46,1,56,1,2,1,1,1,1
7679,1,4,13,88,46,25,25,4,13,14,4,42,1,5,10,63,0,66,0,1,1,1,1,1
7680,9,5,45,41,24,43,28,4,4,15,1,35,1,8,10,53,1,61,0,1,1,1,1,1
7681,9,5,53,47,15,49,35,4,20,13,4,52,1,4,7,31,0,31,0,2,1,1,1,1
7682,4,4,16,64,48,77,17,6,12,6,2,17,1,6,4,54,1,18,0,1,1,1,1,1
7683,2,6,50,70,35,65,16,4,20,12,4,51,2,3,6,85,0,57,0,1,1,1,1,1
7684,3,6,58,57,17,45,60,4,8,10,2,57,2,2,8,69,0,49,0,2,1,1,1,1
7685,9,6,41,24,48,37,13,1,11,27,1,55,3,2,5,54,0,25,1,1,1,1,1,1
7686,3,4,46,72,25,95,17,2,8,20,1,34,2,7,9,59,1,44,0,1,1,1,1,1
7687,8,9,51,27,48,31,23,5,10,5,2,28,3,8,4,29,1,55,0,2,1,1,1,1
7688,4,4,12,36,38,31,25,3,3,7,1,46,3,3,2,72,0,30,0,1,1,1,1,1
7689,6,2,19,31,31,21,54,1,10,16,5,43,2,3,6,97,0,29,1,4,1,1,1,1
7690,3,7,59,20,39,55,22,1,9,10,5,19,3,2,4,81,1,49,1,2,1,1,1,1
7691,1,8,31,89,51,94,46,3,5,22,0,49,3,3,6,64,1,36,0,1,1,1,1,1
7692,2,1,13,35,51,96,13,3,7,9,5,57,1,7,5,60,0,28,0,1,1,1,1,1
7693,7,9,20,5,15,61,34,6,10,27,1,23,1,3,4,60,1,60,1,4,1,1,1,1
7694,8,7,59,64,17,21,26,6,9,12,1,42,2,5,8,84,0,24,0,2,1,1,1,1
7695,8,4,48,59,21,84,27,3,6,23,4,20,3,8,7,84,0,70,1,2,1,1,1,1
7696,3,9,11,17,16,12,36,7,6,16,1,17,3,1,4,88,0,21,0,1,1,1,1,1
7697,5,6,11,11,34,71,16,6,18,27,1,46,3,5,8,22,0,52,0,2,1,1,1,1
7698,9,4,58,20,29,77,57,7,10,25,5,40,2,5,6,46,1,18,0,2,1,1,1,1
7699,8,4,24,54,51,56,15,7,19,27,5,22,2,1,2,59,0,69,1,4,1,1,1,1
7700,6,9,41,92,22,75,39,7,13,5,2,36,2,6,4,24,0,67,1,1,1,1,1,1
7701,9,8,49,66,22,54,45,4,20,7,1,32,2,1,2,92,1,21,0,2,1,1,1,1
7702,5,9,30,49,50,62,30,7,3,5,0,15,1,8,3,44,1,22,0,4,1,1,1,1
7703,6,4,48,97,38,55,27,3,14,6,3,49,2,8,10,82,0,66,1,2,1,1,1,1
7704,2,2,50,29,37,93,19,4,14,12,0,26,2,3,9,70,1,64,1,2,1,1,1,1
7705,4,8,38,75,24,82,25,2,18,19,3,56,1,2,3,47,1,52,1,1,1,1,1,1
7706,7,3,45,93,46,5,56,5,18,16,0,59,2,4,5,43,1,21,1,1,1,1,1,1
7707,2,5,60,11,37,27,32,6,11,26,1,48,1,5,4,86,1,20,0,2,1,1,1,1
7708,6,7,57,81,46,88,57,2,2,19,3,50,3,8,4,68,0,23,0,2,1,1,1,1
7709,6,7,33,38,46,18,15,1,12,26,4,32,2,4,9,73,0,32,1,1,1,1,1,1
7710,9,3,41,92,14,94,30,1,18,30,4,55,3,3,4,47,0,22,1,2,1,1,1,1
7711,2,4,49,76,40,94,16,5,17,9,3,11,2,1,3,21,0,26,0,4,1,1,1,1
7712,5,9,11,51,16,100,28,3,17,13,0,37,2,1,10,57,0,32,0,1,1,1,1,1
7713,9,8,57,54,23,10,56,4,15,7,5,35,1,1,3,27,1,60,1,4,1,1,1,1
7714,3,8,38,40,40,54,51,3,16,21,1,19,3,2,5,60,0,60,0,1,1,1,1,1
7715,9,9,24,4,42,51,60,5,8,16,1,46,2,8,5,54,1,46,1,1,1,1,1,1
7716,5,3,56,74,53,36,12,3,11,24,3,34,1,5,10,57,1,48,0,3,1,1,1,1
7717,4,6,51,93,26,19,47,1,5,23,5,19,2,8,3,91,0,21,1,1,1,1,1,1
7718,2,3,12,95,53,93,47,1,8,29,0,44,1,1,10,88,0,66,1,1,1,1,1,1
7719,2,4,41,6,19,97,25,4,6,17,5,43,1,1,8,54,0,26,0,2,1,1,1,1
7720,7,6,39,3,27,10,55,4,10,9,5,30,3,8,6,42,0,57,1,2,1,1,1,1
7721,8,6,60,45,43,19,40,3,14,20,0,54,1,5,9,61,1,23,1,2,1,1,1,1
7722,9,4,41,79,54,19,41,7,2,17,2,57,2,2,10,88,1,40,1,1,1,1,1,1
7723,2,7,43,77,21,99,16,7,19,24,1,17,3,4,7,20,1,32,1,2,1,1,1,1
7724,6,9,33,30,18,86,13,4,14,6,0,53,2,4,7,34,1,36,0,2,1,1,1,1
7725,9,4,60,97,37,20,50,4,15,20,4,24,2,8,9,62,0,45,1,4,1,1,1,1
7726,7,1,24,82,15,85,29,1,3,10,4,42,2,1,5,10,0,36,1,2,1,1,1,1
7727,2,3,38,79,47,92,25,4,20,26,1,18,1,8,6,15,0,67,0,4,1,1,1,1
7728,2,8,17,29,29,3,31,7,15,22,5,32,1,1,5,95,0,28,0,1,1,1,1,1
7729,1,5,46,52,48,84,12,5,18,23,3,47,1,1,7,75,1,39,1,2,1,1,1,1
7730,6,5,29,13,14,8,37,4,17,11,0,37,2,6,6,63,1,39,0,2,1,1,1,1
7731,2,9,39,83,60,36,21,3,13,10,0,60,3,8,5,35,0,49,0,3,1,1,1,1
7732,1,5,54,14,55,29,49,3,6,5,1,52,1,8,4,84,1,69,1,2,1,1,1,1
7733,4,1,19,23,20,4,19,2,5,14,5,23,1,4,2,20,1,41,0,1,1,1,1,1
7734,9,3,30,70,18,15,56,7,6,7,3,18,2,4,3,17,1,32,1,4,1,1,1,1
7735,2,7,50,49,58,8,17,5,12,12,3,12,2,2,10,19,0,25,0,4,1,1,1,1
7736,9,8,52,1,27,36,32,2,5,11,3,22,2,5,10,13,1,50,1,2,1,1,1,1
7737,9,5,37,68,15,64,15,1,12,21,1,28,2,1,9,16,0,56,1,3,1,1,1,1
7738,3,1,27,36,37,82,54,7,10,10,1,49,2,8,8,68,1,62,1,1,1,1,1,1
7739,8,4,41,31,48,25,14,2,8,16,4,58,3,4,9,94,0,56,0,3,1,1,1,1
7740,2,2,32,84,34,14,56,3,8,15,5,42,3,2,7,88,1,37,0,4,1,1,1,1
7741,7,4,58,19,11,84,11,7,12,10,1,26,1,6,10,83,0,30,1,2,1,1,1,1
7742,4,2,16,91,15,93,12,2,3,21,3,33,3,4,6,54,1,37,1,2,1,1,1,1
7743,1,8,51,85,41,44,31,4,13,12,4,26,3,1,6,17,0,30,1,2,1,1,1,1
7744,3,3,31,15,35,64,35,1,8,12,4,23,3,5,4,90,0,22,0,4,1,1,1,1
7745,5,7,53,65,56,9,23,3,11,21,4,52,1,5,6,55,1,37,1,1,1,1,1,1
7746,6,5,45,20,57,88,34,7,19,8,1,42,1,2,10,67,0,59,1,1,1,1,1,1
7747,5,5,55,13,32,61,16,2,12,18,4,58,2,6,10,45,1,18,1,2,1,1,1,1
7748,6,9,37,9,17,47,53,2,17,17,4,32,1,8,8,67,0,59,0,1,1,1,1,1
7749,9,2,21,16,36,22,38,7,5,7,1,49,3,1,6,90,0,38,0,1,1,1,1,1
7750,6,1,40,30,46,90,20,3,5,16,1,25,1,3,7,62,0,40,0,1,1,1,1,1
7751,8,6,48,25,11,15,15,3,20,17,2,14,2,6,2,61,1,26,1,2,1,1,1,1
7752,3,8,50,36,14,86,12,7,11,6,3,16,1,2,3,60,1,33,1,2,1,1,1,1
7753,3,1,58,40,38,100,48,5,3,26,3,22,1,4,8,73,0,53,0,1,1,1,1,1
7754,5,6,45,9,15,53,38,6,9,13,4,26,3,2,7,49,0,36,1,1,1,1,1,1
7755,6,5,52,97,17,8,33,1,9,5,1,43,1,7,9,87,1,39,0,3,1,1,1,1
7756,6,5,23,47,33,23,28,3,18,14,4,29,3,7,8,64,1,48,1,2,1,1,1,1
7757,8,3,41,91,12,18,37,7,5,17,3,29,2,8,8,51,0,56,1,1,1,1,1,1
7758,8,7,46,28,60,49,49,4,8,10,2,56,3,7,9,100,1,29,1,2,1,1,1,1
7759,7,5,48,63,44,100,49,7,6,8,2,20,2,1,9,80,0,29,0,4,1,1,1,1
7760,6,2,33,63,15,42,45,2,15,12,1,23,2,2,4,92,1,64,0,2,1,1,1,1
7761,5,5,32,71,56,74,33,1,15,24,0,39,1,6,8,68,0,23,1,1,1,1,1,1
7762,3,9,51,15,53,57,25,2,12,5,2,35,2,8,4,56,1,42,1,1,1,1,1,1
7763,6,7,15,34,49,62,41,7,7,23,5,17,2,6,2,17,0,56,0,4,1,1,1,1
7764,9,8,19,10,13,89,37,5,17,6,1,58,2,2,4,38,0,35,1,4,1,1,1,1
7765,4,6,25,10,54,4,48,4,17,26,4,13,2,6,8,36,1,28,0,1,1,1,1,1
7766,6,7,43,9,33,43,20,4,10,19,4,56,2,1,5,55,1,69,1,2,1,1,1,1
7767,8,5,39,81,30,1,50,2,2,25,0,31,3,4,9,58,1,60,1,2,1,1,1,1
7768,2,7,35,42,18,64,55,2,18,19,0,33,2,4,9,39,1,18,1,2,1,1,1,1
7769,8,4,22,65,18,46,20,1,2,14,2,31,3,5,7,75,1,69,1,2,1,1,1,1
7770,7,6,52,91,17,69,14,2,7,11,5,35,1,5,9,97,1,47,1,2,1,1,1,1
7771,4,4,18,23,32,14,15,6,18,23,2,27,2,7,6,42,0,68,0,1,1,1,1,1
7772,8,4,35,61,46,55,51,3,18,23,1,15,2,1,10,87,1,54,1,1,1,1,1,1
7773,2,1,31,64,28,97,49,7,15,15,4,12,2,5,10,20,0,64,0,2,1,1,1,1
7774,6,5,52,7,52,32,24,1,11,11,0,15,3,1,6,70,1,19,1,4,1,1,1,1
7775,8,8,48,6,40,69,13,1,8,6,3,20,1,5,10,50,1,26,0,2,1,1,1,1
7776,4,9,19,47,16,90,52,3,10,16,5,14,3,4,8,53,1,35,1,2,1,1,1,1
7777,8,8,48,68,56,43,44,2,19,8,5,52,3,3,5,46,1,48,0,1,1,1,1,1
7778,3,9,60,50,16,27,43,4,19,10,4,12,3,4,6,70,1,70,0,2,1,1,1,1
7779,6,1,28,18,44,70,49,5,3,8,2,48,3,2,2,38,0,66,1,4,1,1,1,1
7780,4,6,21,64,40,31,16,6,15,16,0,53,3,8,9,97,1,48,0,2,1,1,1,1
7781,7,3,41,47,12,65,57,7,18,29,0,40,1,6,6,35,1,18,0,2,1,1,1,1
7782,2,2,55,47,24,24,51,7,15,11,1,51,1,1,3,73,0,63,0,2,1,1,1,1
7783,1,1,13,91,40,29,46,2,8,28,1,36,1,6,2,87,0,23,1,1,1,1,1,1
7784,4,6,57,12,35,94,21,1,16,13,2,20,3,7,10,57,1,60,0,1,1,1,1,1
7785,9,3,43,26,11,20,47,5,16,27,2,21,1,6,8,43,1,64,0,2,1,1,1,1
7786,4,6,23,25,18,4,15,3,6,9,2,17,1,4,9,67,1,51,0,1,1,1,1,1
7787,8,6,48,12,22,64,60,3,6,12,2,21,2,5,9,98,1,66,1,1,1,1,1,1
7788,6,3,60,85,58,46,13,5,3,19,0,10,3,2,2,37,0,40,1,1,1,1,1,1
7789,2,2,50,71,19,10,26,5,5,11,3,29,1,4,2,80,0,34,1,2,1,1,1,1
7790,1,9,40,41,55,93,49,7,4,6,2,15,3,6,3,81,1,59,1,4,1,1,1,1
7791,7,7,46,100,22,43,31,6,14,15,3,21,3,7,7,33,0,67,0,2,1,1,1,1
7792,1,1,18,27,40,65,19,6,5,6,0,39,1,1,5,15,0,55,1,1,1,1,1,1
7793,9,8,30,43,12,56,29,5,6,17,2,39,1,1,10,99,1,47,1,2,1,1,1,1
7794,7,5,45,13,39,95,57,3,3,5,4,41,1,5,5,33,1,70,0,2,1,1,1,1
7795,1,3,47,76,19,38,26,7,10,21,3,16,2,5,7,91,0,54,1,2,1,1,1,1
7796,4,9,45,95,42,59,58,1,13,21,4,26,1,3,5,89,0,32,1,4,1,1,1,1
7797,2,8,12,69,54,61,10,5,7,13,3,42,3,6,9,31,0,19,1,2,1,1,1,1
7798,7,5,29,60,15,8,19,4,15,7,3,42,3,7,7,83,1,51,1,1,1,1,1,1
7799,5,1,54,75,22,78,55,4,4,21,0,16,2,2,6,68,0,39,1,4,1,1,1,1
7800,7,4,17,83,30,32,26,5,11,9,3,14,1,8,7,65,1,38,0,1,1,1,1,1
7801,3,1,11,55,36,83,43,5,16,15,3,43,2,7,3,27,1,63,0,1,1,1,1,1
7802,3,5,24,85,45,5,48,3,13,17,2,16,1,7,2,75,1,32,1,1,1,1,1,1
7803,5,9,23,78,39,75,53,2,19,15,2,23,1,7,10,65,1,38,0,1,1,1,1,1
7804,3,7,42,79,41,11,51,3,5,28,3,10,3,5,8,11,1,37,0,2,1,1,1,1
7805,1,6,37,32,49,34,43,2,5,24,4,48,2,8,8,49,1,19,1,2,1,1,1,1
7806,6,1,60,62,20,94,58,5,10,13,3,33,1,8,7,81,1,38,1,2,1,1,1,1
7807,3,3,14,17,27,15,60,4,12,20,3,23,2,5,4,68,1,38,0,1,1,1,1,1
7808,5,9,41,44,52,64,23,3,14,24,0,23,2,5,7,33,0,20,0,1,1,1,1,1
7809,8,8,50,86,27,30,52,6,11,30,4,27,3,1,10,38,0,62,0,1,1,1,1,1
7810,7,1,26,70,51,7,27,6,13,22,4,39,1,2,6,59,1,61,1,1,1,1,1,1
7811,6,6,49,38,51,63,41,7,7,30,2,44,3,4,6,94,1,56,0,1,1,1,1,1
7812,3,5,37,47,37,44,48,6,18,24,1,51,2,5,4,95,1,24,0,1,1,1,1,1
7813,4,2,56,44,55,90,27,1,3,20,1,25,3,4,8,96,0,38,0,3,1,1,1,1
7814,7,8,54,17,14,99,22,1,20,9,1,30,1,1,4,16,1,63,0,2,1,1,1,1
7815,2,7,22,58,19,88,10,5,7,20,3,32,3,1,8,66,0,38,0,1,1,1,1,1
7816,9,6,52,84,25,53,31,6,18,30,1,27,3,3,9,12,1,39,1,2,1,1,1,1
7817,1,3,12,55,51,46,24,2,13,6,4,45,2,2,4,38,1,45,1,1,1,1,1,1
7818,6,2,33,17,37,27,48,2,20,22,0,23,1,6,4,44,1,60,1,1,1,1,1,1
7819,5,8,25,25,29,90,58,4,3,13,4,26,1,7,4,94,1,49,1,1,1,1,1,1
7820,7,6,27,42,15,80,21,2,16,9,1,38,3,5,9,43,1,19,0,2,1,1,1,1
7821,5,4,60,46,60,32,37,2,12,11,1,35,3,7,4,47,1,67,1,3,1,1,1,1
7822,7,6,21,45,24,42,18,7,2,8,2,56,1,4,7,67,0,26,1,1,1,1,1,1
7823,7,3,48,15,50,48,32,4,15,27,3,16,2,6,7,96,1,30,1,4,1,1,1,1
7824,5,1,49,36,32,59,49,3,18,6,5,23,1,1,4,18,1,65,0,4,1,1,1,1
7825,6,9,44,99,16,90,48,7,12,29,3,21,3,6,3,49,0,40,0,2,1,1,1,1
7826,5,6,53,89,47,17,42,6,13,21,4,54,2,4,6,46,1,44,1,1,1,1,1,1
7827,1,4,18,46,58,84,28,4,11,26,1,25,2,3,6,19,0,46,1,1,1,1,1,1
7828,3,4,58,30,48,40,45,1,12,9,2,42,1,3,10,85,0,41,0,2,1,1,1,1
7829,2,8,11,23,39,43,55,1,13,10,2,38,3,3,2,47,1,18,0,1,1,1,1,1
7830,9,5,10,33,59,30,53,6,3,6,0,43,3,3,5,85,0,68,0,2,1,1,1,1
7831,3,5,13,35,47,58,30,4,10,29,2,21,3,8,4,64,1,38,0,1,1,1,1,1
7832,8,4,16,82,41,42,57,7,6,12,5,16,1,3,9,20,0,23,1,1,1,1,1,1
7833,3,1,53,72,38,49,21,7,17,10,5,30,3,1,8,51,1,56,1,2,1,1,1,1
7834,7,9,35,24,18,93,10,1,2,24,1,39,3,8,8,26,1,56,1,2,1,1,1,1
7835,2,6,45,85,11,72,28,5,7,26,5,26,1,8,5,17,1,36,0,2,1,1,1,1
7836,1,1,21,97,38,3,45,4,10,27,4,58,3,5,9,37,1,26,0,1,1,1,1,1
7837,2,5,43,59,21,54,45,6,14,27,2,35,2,6,7,92,1,22,1,2,1,1,1,1
7838,9,6,37,41,26,40,40,6,10,19,4,47,2,7,7,73,0,39,0,2,1,1,1,1
7839,9,7,27,2,19,80,34,7,19,23,3,18,2,6,8,45,0,21,1,1,1,1,1,1
7840,5,7,49,94,16,11,24,4,16,22,3,55,2,5,7,88,1,44,1,2,1,1,1,1
7841,3,2,58,53,12,59,38,7,12,15,1,38,2,2,3,62,1,29,0,2,1,1,1,1
7842,5,9,57,92,55,100,25,6,13,5,5,18,1,1,4,22,0,19,1,1,1,1,1,1
7843,6,2,16,23,25,78,43,6,10,14,0,27,2,5,9,77,1,45,1,1,1,1,1,1
7844,3,9,20,4,60,7,23,2,6,7,1,55,1,3,4,32,0,42,0,1,1,1,1,1
7845,9,8,14,82,49,65,45,2,14,14,0,37,2,4,9,77,0,23,1,2,1,1,1,1
7846,6,8,18,66,56,50,53,6,11,12,3,38,3,6,6,28,0,65,1,1,1,1,1,1
7847,4,7,21,86,10,89,20,4,4,9,5,56,1,8,6,70,0,42,0,2,1,1,1,1
7848,2,4,56,78,27,51,21,3,16,24,0,11,3,7,4,42,0,43,1,2,1,1,1,1
7849,9,9,11,77,42,68,35,1,11,13,4,46,1,6,8,31,0,63,0,1,1,1,1,1
7850,9,1,22,29,40,59,24,1,9,15,1,44,3,3,4,66,0,28,0,2,1,1,1,1
7851,6,2,50,61,14,44,45,2,19,27,3,46,1,7,5,30,1,23,1,1,1,1,1,1
7852,4,7,24,66,31,30,51,6,4,14,1,43,3,8,8,73,1,39,0,1,1,1,1,1
7853,1,9,26,4,60,62,46,1,11,28,0,33,3,8,7,99,0,52,1,4,1,1,1,1
7854,3,6,43,58,47,70,22,1,15,22,3,29,2,5,6,93,0,70,0,3,1,1,1,1
7855,3,4,50,13,46,13,24,6,6,7,4,48,3,6,8,65,1,50,1,2,1,1,1,1
7856,7,2,19,67,18,76,55,1,8,12,1,21,2,4,5,73,0,53,1,2,1,1,1,1
7857,6,6,57,31,17,9,40,2,15,7,4,37,1,5,2,99,0,36,0,2,1,1,1,1
7858,1,7,48,23,28,86,24,7,12,18,4,28,3,5,10,25,1,48,1,2,1,1,1,1
7859,8,6,17,7,38,47,14,3,8,11,1,60,1,8,2,95,1,65,1,1,1,1,1,1
7860,5,2,20,50,21,35,15,1,3,15,3,58,1,8,9,41,1,32,1,3,1,1,1,1
7861,5,8,33,63,58,45,22,3,19,13,0,50,2,6,2,78,1,62,1,1,1,1,1,1
7862,4,3,26,53,48,80,12,5,11,9,5,15,2,6,6,99,0,22,1,1,1,1,1,1
7863,5,4,58,16,21,25,55,2,3,7,0,25,1,1,4,69,0,60,1,2,1,1,1,1
7864,2,4,41,67,36,18,34,2,4,20,3,25,3,3,9,20,1,29,1,2,1,1,1,1
7865,1,9,60,76,57,59,18,7,20,23,0,22,2,2,5,81,0,51,1,4,1,1,1,1
7866,4,3,39,92,30,89,25,2,20,10,4,24,1,4,8,70,1,64,0,1,1,1,1,1
7867,5,1,57,84,42,6,32,4,17,25,1,42,3,5,10,24,1,29,1,1,1,1,1,1
7868,8,7,48,10,38,63,45,5,3,28,5,17,3,2,5,86,0,36,0,4,1,1,1,1
7869,7,9,42,71,59,12,33,4,8,14,5,47,1,1,8,58,0,56,1,1,1,1,1,1
7870,3,1,47,15,48,89,33,4,4,24,0,31,2,4,7,18,0,27,1,2,1,1,1,1
7871,8,9,49,5,41,64,60,4,8,10,4,32,3,6,5,38,0,28,1,2,1,1,1,1
7872,8,4,54,11,10,49,48,1,9,13,1,23,3,1,2,77,0,20,1,2,1,1,1,1
7873,6,3,58,7,13,92,55,1,17,10,4,31,1,2,5,81,1,24,0,2,1,1,1,1
7874,5,7,21,40,60,38,10,6,18,17,5,24,2,3,2,54,1,50,1,1,1,1,1,1
7875,9,8,51,87,35,48,29,2,9,12,0,42,2,7,10,87,0,33,1,3,1,1,1,1
7876,1,1,46,84,43,84,20,7,4,16,4,47,1,6,7,66,0,25,1,1,1,1,1,1
7877,9,7,37,51,28,11,45,6,15,26,1,25,2,4,8,62,1,54,1,1,1,1,1,1
7878,1,2,46,26,51,55,12,7,12,14,0,49,3,7,5,56,0,34,0,1,1,1,1,1
7879,4,8,49,63,21,94,23,3,10,29,2,25,2,7,8,72,0,38,1,4,1,1,1,1
7880,2,9,42,51,26,38,54,7,9,12,1,13,2,8,6,21,1,41,1,2,1,1,1,1
7881,7,6,26,19,22,77,60,6,15,12,2,56,1,5,5,81,0,21,0,1,1,1,1,1
7882,2,8,18,57,56,61,51,7,18,21,0,48,3,6,5,87,0,50,1,1,1,1,1,1
7883,7,8,49,73,30,38,29,1,18,13,0,14,3,2,4,97,1,58,0,2,1,1,1,1
7884,7,5,44,64,33,36,53,7,11,20,0,33,1,8,5,97,0,40,1,2,1,1,1,1
7885,4,5,57,86,29,50,39,5,18,8,0,11,3,2,8,73,1,55,0,4,1,1,1,1
7886,6,9,23,55,50,85,42,4,9,11,2,46,1,3,4,29,1,27,1,1,1,1,1,1
7887,9,8,54,87,41,22,52,2,16,13,1,11,1,2,4,65,1,58,0,4,1,1,1,1
7888,5,6,25,1,26,11,44,1,17,15,2,50,3,5,4,75,0,48,1,2,1,1,1,1
7889,9,8,13,47,55,92,46,6,16,12,3,52,3,5,8,28,0,32,0,1,1,1,1,1
7890,7,3,26,7,27,80,11,6,5,7,5,16,3,6,3,86,0,34,0,2,1,1,1,1
7891,2,2,38,45,37,35,60,6,4,15,0,50,2,8,3,73,1,48,1,1,1,1,1,1
7892,4,5,59,44,50,10,32,5,8,8,0,19,1,7,2,46,0,53,1,4,1,1,1,1
7893,3,1,16,95,18,48,15,5,17,23,1,21,1,2,3,49,0,51,1,4,1,1,1,1
7894,7,9,30,99,18,74,16,1,13,15,4,36,2,1,3,87,0,60,0,3,1,1,1,1
7895,5,9,50,41,43,93,13,6,5,10,0,21,3,6,2,40,0,44,0,2,1,1,1,1
7896,7,5,25,38,52,65,42,5,19,7,0,29,3,6,4,55,1,66,0,1,1,1,1,1
7897,6,4,26,29,45,22,18,1,13,21,2,20,3,2,7,20,1,20,0,4,1,1,1,1
7898,3,4,11,95,58,32,32,7,13,5,0,38,3,5,2,53,1,59,1,1,1,1,1,1
7899,7,9,18,7,43,25,18,6,13,28,4,42,3,7,7,46,1,31,0,1,1,1,1,1
7900,3,2,47,100,59,88,51,6,19,6,5,24,3,2,6,56,1,51,1,1,1,1,1,1
7901,4,4,42,72,58,50,16,4,4,27,0,42,1,8,4,57,1,37,0,1,1,1,1,1
7902,1,7,35,16,33,94,40,7,15,27,0,39,2,5,4,86,0,18,1,2,1,1,1,1
7903,5,3,33,25,29,25,56,5,14,14,5,12,1,1,2,52,0,55,1,2,1,1,1,1
7904,8,3,26,70,59,57,32,3,8,20,5,14,1,7,2,68,1,23,1,4,1,1,1,1
7905,4,1,28,19,23,24,60,3,2,20,2,38,3,2,8,41,1,43,1,2,1,1,1,1
7906,9,1,41,26,50,24,15,1,20,29,2,49,2,7,2,74,1,34,0,1,1,1,1,1
7907,3,1,19,94,15,36,14,1,2,13,5,22,1,7,9,81,1,55,0,2,1,1,1,1
7908,8,8,22,19,36,12,21,2,13,5,3,53,2,1,6,60,1,56,0,1,1,1,1,1
7909,2,3,13,49,12,59,33,1,12,23,4,37,2,2,8,96,0,64,1,1,1,1,1,1
7910,6,2,32,25,45,26,16,3,8,8,3,37,1,2,10,83,0,21,1,1,1,1,1,1
7911,1,1,29,61,21,99,23,2,7,23,1,39,1,7,4,71,0,57,0,2,1,1,1,1
7912,9,7,39,59,12,65,57,2,9,24,4,56,2,7,9,55,1,28,0,2,1,1,1,1
7913,3,3,45,11,12,56,38,4,5,24,2,55,1,6,2,92,0,43,1,2,1,1,1,1
7914,4,9,53,61,45,78,55,6,15,8,4,52,1,7,9,90,1,50,0,2,1,1,1,1
7915,2,6,18,24,53,99,29,6,8,28,1,60,2,3,4,72,1,60,1,1,1,1,1,1
7916,9,1,27,80,29,39,53,4,6,21,5,50,1,5,8,39,1,34,1,2,1,1,1,1
7917,1,1,11,73,25,5,39,4,6,24,3,47,2,3,3,60,1,67,0,1,1,1,1,1
7918,7,7,40,25,52,61,47,1,18,8,3,34,1,5,7,51,1,31,0,2,1,1,1,1
7919,2,3,50,78,45,17,34,1,17,5,1,24,1,5,6,82,0,45,0,4,1,1,1,1
7920,7,2,41,72,38,70,15,1,3,6,3,28,2,6,6,91,1,61,0,2,1,1,1,1
7921,5,6,27,52,22,69,20,1,20,13,5,39,1,3,2,93,0,62,0,1,1,1,1,1
7922,1,7,21,9,15,80,47,6,17,11,0,42,3,5,9,97,0,61,1,2,1,1,1,1
7923,7,8,17,41,47,72,33,6,18,15,5,55,1,2,2,43,1,54,0,1,1,1,1,1
7924,5,6,15,16,37,73,53,2,2,21,3,26,2,6,4,45,0,63,1,1,1,1,1,1
7925,7,3,28,93,39,93,22,4,3,24,5,51,3,7,7,53,1,50,1,1,1,1,1,1
7926,6,5,26,36,59,20,17,3,16,13,5,47,3,2,9,78,1,66,0,1,1,1,1,1
7927,9,2,42,36,21,42,31,4,16,9,3,28,1,3,8,54,0,44,0,2,1,1,1,1
7928,5,1,48,58,36,74,33,1,17,19,0,21,2,6,8,45,1,19,1,3,1,1,1,1
7929,8,1,44,44,57,6,20,1,10,10,5,17,3,4,3,59,1,27,0,4,1,1,1,1
7930,3,4,39,83,23,9,32,3,5,11,5,41,1,2,4,34,0,19,1,1,1,1,1,1
7931,9,8,58,61,37,63,46,7,4,30,4,34,2,4,5,92,1,51,1,1,1,1,1,1
7932,4,3,18,85,55,46,59,3,15,13,0,36,3,1,7,89,0,34,1,4,1,1,1,1
7933,4,7,35,55,45,67,56,3,9,26,0,41,1,7,9,80,0,35,0,2,1,1,1,1
7934,7,2,21,44,51,95,36,2,13,15,4,50,3,7,7,76,1,27,0,1,1,1,1,1
7935,2,2,44,94,30,69,51,4,3,24,5,46,1,4,6,71,1,20,0,2,1,1,1,1
7936,8,9,36,56,33,36,53,4,12,23,2,25,1,6,7,21,1,62,1,2,1,1,1,1
7937,9,9,43,72,16,45,48,7,13,27,1,60,2,1,4,10,0,35,1,1,1,1,1,1
7938,7,4,47,76,52,19,51,4,3,18,4,44,3,3,6,65,1,20,1,1,1,1,1,1
7939,7,4,45,5,12,69,47,3,11,24,4,30,1,1,3,15,1,65,0,2,1,1,1,1
7940,7,8,13,85,18,21,53,1,19,11,3,25,3,5,4,95,0,62,1,1,1,1,1,1
7941,5,6,59,25,46,32,38,2,11,12,4,19,2,6,10,67,0,43,0,4,1,1,1,1
7942,5,8,36,31,53,1,16,6,18,8,2,19,2,1,4,70,0,48,0,4,1,1,1,1
7943,7,4,55,73,18,72,27,3,4,20,2,41,3,4,5,97,0,21,1,2,1,1,1,1
